epoch,learning_rate,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0003000000142492354,0.260903537273407,0.47864729166030884,0.2002757489681244,0.4213846027851105
1,0.0003000000142492354,0.1588020622730255,0.2871820628643036,0.12591110169887543,0.3097510039806366
2,0.0003000000142492354,0.10161713510751724,0.21561303734779358,0.08257103711366653,0.24578136205673218
3,0.0003000000142492354,0.06738172471523285,0.17264823615550995,0.05624160170555115,0.22796644270420074
4,0.0003000000142492354,0.04588018357753754,0.14982692897319794,0.03949124366044998,0.22694717347621918
5,0.0003000000142492354,0.03170928359031677,0.12710995972156525,0.02837180718779564,0.22283577919006348
6,0.0003000000142492354,0.022209152579307556,0.10766743868589401,0.02105470933020115,0.22581447660923004
7,0.0003000000142492354,0.015795230865478516,0.092243991792202,0.01452853437513113,0.1474398523569107
8,0.0003000000142492354,0.011407986283302307,0.07932409644126892,0.010805279016494751,0.1298653483390808
9,0.0003000000142492354,0.008411220274865627,0.07110337167978287,0.01189492642879486,0.3018447458744049
10,0.0003000000142492354,0.006346371956169605,0.06647011637687683,0.006399931851774454,0.10843430459499359
11,0.0003000000142492354,0.004921211861073971,0.06430913507938385,0.007297145202755928,0.21062850952148438
12,0.0003000000142492354,0.0038999051321297884,0.06143001839518547,0.006658691912889481,0.2189459204673767
13,0.0003000000142492354,0.0031920690089464188,0.060142289847135544,0.004259957000613213,0.12756559252738953
14,0.0003000000142492354,0.002682604594156146,0.05949366092681885,0.006542444694787264,0.26264792680740356
15,0.0003000000142492354,0.002293081721290946,0.057667411863803864,0.006660608574748039,0.28376320004463196
16,0.0003000000142492354,0.00201604887843132,0.0570514090359211,0.005450987257063389,0.2347397357225418
17,0.0003000000142492354,0.0018079121364280581,0.0563865602016449,0.005694946739822626,0.25520867109298706
18,0.0001500000071246177,0.0016005256911739707,0.05186659097671509,0.0023935495410114527,0.09371878951787949
19,0.0001500000071246177,0.0015152302803471684,0.05093652755022049,0.0023607222829014063,0.095072440803051
20,0.0001500000071246177,0.001443059416487813,0.05010923743247986,0.003438093001022935,0.15163318812847137
21,0.0001500000071246177,0.001387608703225851,0.049671027809381485,0.0020180637948215008,0.08243970572948456
22,0.0001500000071246177,0.0013543474487960339,0.04992806911468506,0.0033305019605904818,0.1499040126800537
23,0.0001500000071246177,0.0013172414619475603,0.04973164200782776,0.0035872943699359894,0.16454529762268066
24,0.0001500000071246177,0.0012738151708617806,0.0489996112883091,0.005692071747034788,0.2713455855846405
25,0.0001500000071246177,0.0012276098132133484,0.04806162416934967,0.00294979615136981,0.13525952398777008
26,7.500000356230885e-05,0.0011678591836243868,0.045982297509908676,0.0020248929504305124,0.08976246416568756
27,7.500000356230885e-05,0.0011385383550077677,0.04513893276453018,0.0015188439283519983,0.06478136777877808
28,7.500000356230885e-05,0.001124051632359624,0.04494938254356384,0.0012680449290201068,0.05256132781505585
29,7.500000356230885e-05,0.0011115748202428222,0.04481581598520279,0.0019224766874685884,0.08618796616792679
30,7.500000356230885e-05,0.0011011675233021379,0.044733766466379166,0.0013653076021000743,0.058548975735902786
31,7.500000356230885e-05,0.0010972624877467752,0.04494812712073326,0.0024952171370387077,0.11580155044794083
32,7.500000356230885e-05,0.0010806150967255235,0.044484443962574005,0.0018453967059031129,0.08342446386814117
33,3.7500001781154424e-05,0.0010524982353672385,0.04321068525314331,0.001011517597362399,0.041103020310401917
34,3.7500001781154424e-05,0.0010406718356534839,0.04281461983919144,0.0016604883130639791,0.07453661412000656
35,3.7500001781154424e-05,0.0010327143827453256,0.042648982256650925,0.0012009937781840563,0.05141031742095947
36,3.7500001781154424e-05,0.0010314149549230933,0.04272565618157387,0.0015058976132422686,0.06693712621927261
37,3.7500001781154424e-05,0.0010265237651765347,0.04266282916069031,0.0010865270160138607,0.04596332833170891
38,1.8750000890577212e-05,0.0010123573010787368,0.042107630521059036,0.000986770959571004,0.04084791615605354
39,1.8750000890577212e-05,0.0010017622262239456,0.0416412390768528,0.001278452342376113,0.05606730282306671
40,1.8750000890577212e-05,0.0009960770839825273,0.041447654366493225,0.001057978835888207,0.04468557983636856
41,1.8750000890577212e-05,0.0009988622041419148,0.04168763384222984,0.0013238657265901566,0.058317121118307114
42,9.375000445288606e-06,0.0009851512731984258,0.04105735942721367,0.0009774896316230297,0.040690816938877106
43,9.375000445288606e-06,0.0009837353136390448,0.04102369770407677,0.000788239180110395,0.03090479038655758
44,9.375000445288606e-06,0.0009776032529771328,0.040778789669275284,0.000681386620271951,0.025072284042835236
45,9.375000445288606e-06,0.0009824390290305018,0.04107125848531723,0.0009348047315143049,0.03881025314331055
46,9.375000445288606e-06,0.0009747960139065981,0.040744319558143616,0.0010574770858511329,0.045163657516241074
47,9.375000445288606e-06,0.0009767439914867282,0.04085438326001167,0.0008414088515564799,0.03403759002685547
48,9.375000445288606e-06,0.0009778658859431744,0.04096643626689911,0.0008911615586839616,0.036559537053108215
49,4.687500222644303e-06,0.0009671158040873706,0.04046838358044624,0.0007664399454370141,0.029962735250592232
50,4.687500222644303e-06,0.0009699371876195073,0.04068087413907051,0.0011270672548562288,0.049079786986112595
51,4.687500222644303e-06,0.0009645986719988286,0.04038771986961365,0.0009555747965350747,0.040274862200021744
52,4.687500222644303e-06,0.0009635340538807213,0.04035739600658417,0.0008674892596900463,0.03540725260972977
53,2.3437501113221515e-06,0.0009713146137073636,0.04078551381826401,0.0006322009721770883,0.02273658476769924
54,2.3437501113221515e-06,0.0009639482013881207,0.040422797203063965,0.0006485437625087798,0.023779096081852913
55,2.3437501113221515e-06,0.0009540296741761267,0.039933789521455765,0.0006558074965141714,0.024244844913482666
56,2.3437501113221515e-06,0.0009628600673750043,0.040382519364356995,0.0006515286513604224,0.02400297112762928
