epoch,learning_rate,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0003000000142492354,0.21647390723228455,0.42860129475593567,0.13367721438407898,0.28376293182373047
1,0.0003000000142492354,0.09267429262399673,0.2356928586959839,0.06202676147222519,0.2122737616300583
2,0.0003000000142492354,0.044287506490945816,0.1829819530248642,0.030645830556750298,0.17495813965797424
3,0.0003000000142492354,0.022317789494991302,0.15761630237102509,0.01762082614004612,0.23607274889945984
4,0.0003000000142492354,0.012105668894946575,0.14447419345378876,0.01237549353390932,0.30300775170326233
5,0.0003000000142492354,0.0073392316699028015,0.1356273889541626,0.008047170005738735,0.2381986528635025
6,0.0003000000142492354,0.005074173212051392,0.12966406345367432,0.006619058549404144,0.23975986242294312
7,0.0003000000142492354,0.0039531211368739605,0.12655869126319885,0.006202387157827616,0.2559240162372589
8,0.0003000000142492354,0.0033556323032826185,0.12400218844413757,0.0049641551449894905,0.21382692456245422
9,0.0003000000142492354,0.0030253734439611435,0.12215203046798706,0.004343252629041672,0.1925039142370224
10,0.0003000000142492354,0.0028597242198884487,0.12182464450597763,0.0037689378950744867,0.17032760381698608
11,0.0003000000142492354,0.002781584393233061,0.12142115831375122,0.004200365394353867,0.19467507302761078
12,0.0003000000142492354,0.0027169128879904747,0.12184204906225204,0.004245815332978964,0.1993831992149353
13,0.0003000000142492354,0.002670468296855688,0.12144730240106583,0.0029348006937652826,0.13579247891902924
14,0.0003000000142492354,0.0026272418908774853,0.1205616369843483,0.004011992830783129,0.1904199719429016
15,0.0003000000142492354,0.0026414620224386454,0.12180424481630325,0.004148686770349741,0.19757653772830963
16,0.0003000000142492354,0.002614260884001851,0.12075116485357285,0.003647256875410676,0.172995463013649
17,0.0003000000142492354,0.002616451121866703,0.12128414213657379,0.0039708553813397884,0.1893063187599182
18,0.0001500000071246177,0.002454842673614621,0.11435236036777496,0.0037585587706416845,0.18061769008636475
19,0.0001500000071246177,0.0024045819882303476,0.11313321441411972,0.003288588020950556,0.15771760046482086
20,0.0001500000071246177,0.0023892854806035757,0.1127270832657814,0.003153599565848708,0.1511257439851761
21,0.0001500000071246177,0.002396798226982355,0.11313579231500626,0.0029773327987641096,0.14215019345283508
22,7.500000356230885e-05,0.0023155442904680967,0.10928532481193542,0.003205743385478854,0.15437228977680206
23,7.500000356230885e-05,0.0022808704525232315,0.10802110284566879,0.003047105623409152,0.14660924673080444
24,7.500000356230885e-05,0.0022697467356920242,0.10759750753641129,0.0029486941639333963,0.14186950027942657
25,7.500000356230885e-05,0.002251214114949107,0.10693556070327759,0.002802846720442176,0.13476495444774628
26,7.500000356230885e-05,0.0022449621465057135,0.10678115487098694,0.002539863344281912,0.12172858417034149
27,7.500000356230885e-05,0.002225867472589016,0.10598564147949219,0.002779003232717514,0.13377976417541504
28,7.500000356230885e-05,0.002224129159003496,0.10595475882291794,0.0030486630275845528,0.14741171896457672
29,7.500000356230885e-05,0.002219261834397912,0.10581369698047638,0.002780180424451828,0.1340462863445282
30,7.500000356230885e-05,0.0022145190741866827,0.10567379742860794,0.003355575492605567,0.16296295821666718
31,3.7500001781154424e-05,0.0021557025611400604,0.10283298045396805,0.0022772729862481356,0.10904204100370407
32,3.7500001781154424e-05,0.0021439227275550365,0.10237126052379608,0.0023401689250022173,0.11227346956729889
33,3.7500001781154424e-05,0.0021394859068095684,0.1022600382566452,0.0024738891515880823,0.1191268265247345
34,3.7500001781154424e-05,0.0021342947147786617,0.1020440086722374,0.00231294147670269,0.1110503226518631
35,3.7500001781154424e-05,0.0021225567907094955,0.10149270296096802,0.0023310414981096983,0.11201358586549759
36,1.8750000890577212e-05,0.002093417104333639,0.10007380694150925,0.0022577266208827496,0.10841507464647293
37,1.8750000890577212e-05,0.002086070366203785,0.09979921579360962,0.0022388214711099863,0.10755002498626709
38,1.8750000890577212e-05,0.002076677279546857,0.0993659719824791,0.0021772366017103195,0.10443060845136642
39,1.8750000890577212e-05,0.0020791434217244387,0.09951390326023102,0.0021767851430922747,0.10445655137300491
40,1.8750000890577212e-05,0.0020778316538780928,0.09947331994771957,0.002159208059310913,0.1035815179347992
41,1.8750000890577212e-05,0.0020733207929879427,0.09926392883062363,0.0021324811968952417,0.10227334499359131
42,1.8750000890577212e-05,0.002068733563646674,0.09910224378108978,0.0021507441997528076,0.10321993380784988
43,9.375000445288606e-06,0.0020550962071865797,0.09844035655260086,0.002007968258112669,0.09608215093612671
44,9.375000445288606e-06,0.0020416786428540945,0.09776369482278824,0.0020632047671824694,0.09886866807937622
45,9.375000445288606e-06,0.0020434053149074316,0.09787503629922867,0.0019403068581596017,0.09268118441104889
46,9.375000445288606e-06,0.0020350550767034292,0.0974530354142189,0.002028815448284149,0.09718939661979675
47,9.375000445288606e-06,0.0020379635971039534,0.09763877838850021,0.001970031764358282,0.09422824531793594
48,4.687500222644303e-06,0.0020361761562526226,0.09756466001272202,0.0018939698347821832,0.09039035439491272
49,4.687500222644303e-06,0.002034595934674144,0.09747640043497086,0.001899002236314118,0.09067122638225555
50,4.687500222644303e-06,0.002022927161306143,0.09691239148378372,0.0019056936725974083,0.09101028740406036
51,4.687500222644303e-06,0.0020218065474182367,0.09686499834060669,0.0019065964734181762,0.09104201197624207
52,4.687500222644303e-06,0.0020253867842257023,0.09704466909170151,0.0019056475721299648,0.09103940427303314
53,2.3437501113221515e-06,0.0020190845243632793,0.09674111008644104,0.001882968470454216,0.08990596234798431
54,2.3437501113221515e-06,0.0020149305928498507,0.09653124958276749,0.0018872960936278105,0.09010174125432968
55,2.3437501113221515e-06,0.002014524769037962,0.0965183824300766,0.0018856823444366455,0.09005048871040344
