epoch,learning_rate,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0003000000142492354,0.2639490067958832,0.6400849223136902,0.1981564164161682,0.3384515047073364
1,0.0003000000142492354,0.1589246690273285,0.31227776408195496,0.12560851871967316,0.3046077787876129
2,0.0003000000142492354,0.10199982672929764,0.23168149590492249,0.08302973955869675,0.25248047709465027
3,0.0003000000142492354,0.06832978874444962,0.19193698465824127,0.057255819439888,0.23975378274917603
4,0.0003000000142492354,0.0470428541302681,0.1614348292350769,0.04071662947535515,0.2363910973072052
5,0.0003000000142492354,0.03306003287434578,0.13969525694847107,0.029926037415862083,0.24391266703605652
6,0.0003000000142492354,0.023598751053214073,0.12007538974285126,0.021762853488326073,0.20478461682796478
7,0.0003000000142492354,0.017141193151474,0.10449103266000748,0.01650906540453434,0.1932552605867386
8,0.0003000000142492354,0.012590911239385605,0.08757354319095612,0.01455269381403923,0.2685836851596832
9,0.0003000000142492354,0.009495859034359455,0.07892297208309174,0.012229491025209427,0.27502501010894775
10,0.0003000000142492354,0.00725423451513052,0.07131928950548172,0.008572259917855263,0.18023629486560822
11,0.0003000000142492354,0.005646493285894394,0.06633730232715607,0.00869068130850792,0.24954286217689514
12,0.0003000000142492354,0.004479636438190937,0.06218176335096359,0.006271840073168278,0.17399705946445465
13,0.0003000000142492354,0.0036570760421454906,0.06051856279373169,0.006594328675419092,0.22442692518234253
14,0.0003000000142492354,0.0030615904834121466,0.060017410665750504,0.007905368693172932,0.3150128722190857
15,0.0003000000142492354,0.002587320050224662,0.05794635787606239,0.008019465021789074,0.3388718068599701
16,0.0003000000142492354,0.0022228374145925045,0.05581288784742355,0.0038076192140579224,0.14221422374248505
17,0.0003000000142492354,0.0019822593312710524,0.055792372673749924,0.008081662468612194,0.3663724958896637
18,0.0003000000142492354,0.0018223660299554467,0.05665035545825958,0.0033311175648123026,0.1361396163702011
19,0.0003000000142492354,0.0016782523598521948,0.05601325258612633,0.004400116857141256,0.19536106288433075
20,0.0003000000142492354,0.0015832340577617288,0.055897947400808334,0.004825161304324865,0.22075261175632477
21,0.0003000000142492354,0.0014548689359799027,0.05347595736384392,0.003962717484682798,0.1812533587217331
22,0.0003000000142492354,0.001383023802191019,0.05264179781079292,0.00585425877943635,0.2772805392742157
23,0.0001500000071246177,0.001274756621569395,0.04887868091464043,0.004086468834429979,0.1913187950849533
24,0.0001500000071246177,0.0012241771910339594,0.04806048795580864,0.0036279710475355387,0.16949251294136047
25,0.0001500000071246177,0.0012044344330206513,0.04826732352375984,0.0047857570461928844,0.22850066423416138
26,0.0001500000071246177,0.0011669636005535722,0.04725592955946922,0.004799966234713793,0.2302534133195877
27,7.500000356230885e-05,0.001106651616282761,0.04488406330347061,0.0011239812010899186,0.046163544058799744
28,7.500000356230885e-05,0.0010810167295858264,0.0441131591796875,0.00195722165517509,0.08886917680501938
29,7.500000356230885e-05,0.0010747812921181321,0.04424915462732315,0.001970783108845353,0.08986932039260864
30,7.500000356230885e-05,0.001058318535797298,0.0437750369310379,0.0015671467408537865,0.06990401446819305
31,7.500000356230885e-05,0.0010367779759690166,0.04297265782952309,0.0016617849469184875,0.07475800067186356
32,3.7500001781154424e-05,0.0010148430010303855,0.04208296537399292,0.0011157604167237878,0.04736686870455742
33,3.7500001781154424e-05,0.0010124255204573274,0.04221145063638687,0.0016116679180413485,0.07272062450647354
34,3.7500001781154424e-05,0.0010012510465458035,0.04176962003111839,0.0012284420663490891,0.05334151163697243
35,3.7500001781154424e-05,0.000999215990304947,0.04181787371635437,0.0016493701841682196,0.07469804584980011
36,1.8750000890577212e-05,0.0009740471723489463,0.04066645726561546,0.0007834848365746439,0.030762698501348495
37,1.8750000890577212e-05,0.0009711380116641521,0.04059283435344696,0.0010540202492848039,0.0449737124145031
38,1.8750000890577212e-05,0.0009716956992633641,0.040708836168050766,0.0011048887390643358,0.04784025996923447
39,1.8750000890577212e-05,0.0009698159410618246,0.04070349410176277,0.0009529587114229798,0.03995931148529053
40,1.8750000890577212e-05,0.0009626845130696893,0.04041683301329613,0.0013714259257540107,0.061266835778951645
41,9.375000445288606e-06,0.000957246171310544,0.040184129029512405,0.0009685911354608834,0.04093173146247864
42,9.375000445288606e-06,0.0009577659075148404,0.04027555510401726,0.0007306453189812601,0.028488067910075188
43,9.375000445288606e-06,0.0009615171584300697,0.04050837829709053,0.0009333693305961788,0.039064668118953705
44,9.375000445288606e-06,0.0009605660452507436,0.04051786661148071,0.0008375374600291252,0.03417832404375076
45,4.687500222644303e-06,0.0009403264266438782,0.03947361558675766,0.0007386572542600334,0.029101314023137093
46,4.687500222644303e-06,0.000945613719522953,0.039782606065273285,0.0008476900984533131,0.03486450016498566
47,4.687500222644303e-06,0.0009444634197279811,0.039712876081466675,0.0008465846185572445,0.03494850546121597
48,4.687500222644303e-06,0.0009543327032588422,0.04027938470244408,0.0007157189538702369,0.027812929823994637
49,2.3437501113221515e-06,0.0009409853373654187,0.039627499878406525,0.0006790555198676884,0.02590317092835903
50,2.3437501113221515e-06,0.0009385282755829394,0.03949198126792908,0.0006329103489406407,0.02341734804213047
51,2.3437501113221515e-06,0.000941412290558219,0.03966342285275459,0.0007647410384379327,0.030517784878611565
52,2.3437501113221515e-06,0.0009385778103023767,0.039508264511823654,0.0006127557135187089,0.022182002663612366
53,2.3437501113221515e-06,0.0009410738130100071,0.039659399539232254,0.0007395475404337049,0.02929050102829933
54,1.1718750556610757e-06,0.0009427876793779433,0.03975674510002136,0.000613287091255188,0.02227121777832508
55,1.1718750556610757e-06,0.0009372845524922013,0.03947422653436661,0.00064467714400962,0.024090787395834923
56,1.1718750556610757e-06,0.0009360493277199566,0.039444033056497574,0.0005805549444630742,0.020326759666204453
57,1.1718750556610757e-06,0.0009381883428432047,0.03956540301442146,0.0006166811217553914,0.022567231208086014
58,9.999999974752427e-07,0.0009462590678595006,0.03998126834630966,0.0005902223056182265,0.02096741646528244
59,9.999999974752427e-07,0.0009388237376697361,0.03960804268717766,0.0005870501627214253,0.020794561132788658
60,9.999999974752427e-07,0.0009308423032052815,0.03915206715464592,0.0005898791714571416,0.020999068394303322
61,9.999999974752427e-07,0.0009428759221918881,0.039802685379981995,0.0006057603168301284,0.021901767700910568
62,9.999999974752427e-07,0.0009396089590154588,0.03962184861302376,0.0005832500755786896,0.02060087025165558
63,9.999999974752427e-07,0.0009427480981685221,0.03979889675974846,0.0006144039216451347,0.0224129818379879
64,9.999999974752427e-07,0.0009366665035486221,0.03952093794941902,0.0005968842888250947,0.02143406867980957
65,9.999999974752427e-07,0.0009393506334163249,0.03962848708033562,0.0006009875796735287,0.021645277738571167
66,9.999999974752427e-07,0.0009328481974080205,0.03931654244661331,0.0005833670147694647,0.020582951605319977
67,9.999999974752427e-07,0.0009376848465763032,0.039551228284835815,0.0006084964261390269,0.022168124094605446
68,9.999999974752427e-07,0.0009358596871607006,0.039469506591558456,0.0005953681538812816,0.02126522734761238
