site,bias_meV,didv_A
1,0.0,0.38217
1,0.5025125628140703,0.38394002512562814
1,1.0050251256281406,0.3859532914572864
1,1.507537688442211,0.388821783919598
1,2.0100502512562812,0.39425032663316584
1,2.5125628140703515,0.39863952261306534
1,3.015075376884422,0.40775590452261307
1,3.517587939698492,0.41480839195979896
1,4.0201005025125625,0.422515527638191
1,4.522613065326633,0.43107615577889447
1,5.025125628140703,0.43805354271356783
1,5.527638190954773,0.4462777386934673
1,6.030150753768844,0.45526678391959796
1,6.532663316582914,0.4619860050251256
1,7.035175879396984,0.47024806532663316
1,7.537688442211055,0.4786819849246231
1,8.040201005025125,0.4866305276381909
1,8.542713567839195,0.49422025125628133
1,9.045226130653266,0.4993625628140703
1,9.547738693467336,0.5045596733668343
1,10.050251256281406,0.508003391959799
1,10.552763819095476,0.5099350502512563
1,11.055276381909547,0.5132100251256282
1,11.557788944723617,0.5171983165829146
1,12.060301507537687,0.5210736934673367
1,12.562814070351758,0.5222734422110553
1,13.065326633165828,0.5238338944723617
1,13.567839195979898,0.5256772361809046
1,14.070351758793969,0.5273040703517587
1,14.572864321608039,0.5306464824120602
1,15.07537688442211,0.5350520100502512
1,15.57788944723618,0.5371829899497488
1,16.08040201005025,0.5382792713567839
1,16.58291457286432,0.5402934170854271
1,17.08542713567839,0.5431083417085427
1,17.587939698492463,0.5454769346733668
1,18.09045226130653,0.5478073869346733
1,18.5929648241206,0.5506352763819096
1,19.09547738693467,0.5534445728643216
1,19.597989949748744,0.5569133417085428
1,20.100502512562812,0.56002891959799
1,20.60301507537688,0.5638764070351758
1,21.105527638190953,0.5672289698492463
1,21.608040201005025,0.5704890703517588
1,22.110552763819094,0.5758234422110553
1,22.613065326633162,0.5791937939698493
1,23.115577889447234,0.5821280150753769
1,23.618090452261306,0.5844053266331658
1,24.120603015075375,0.5884429145728642
1,24.623115577889443,0.5936011809045225
1,25.125628140703515,0.5990534422110552
1,25.628140703517587,0.603856407035176
1,26.130653266331656,0.605330175879397
1,26.633165829145725,0.6060150502512562
1,27.135678391959797,0.6095277638190955
1,27.63819095477387,0.6150305276381909
1,28.140703517587937,0.6199658040201005
1,28.643216080402006,0.622503944723618
1,29.145728643216078,0.6270306281407034
1,29.64824120603015,0.6328296231155779
1,30.15075376884422,0.6361592713567839
1,30.653266331658287,0.6403233165829145
1,31.15577889447236,0.6455097989949748
1,31.65829145728643,0.6527789447236181
1,32.1608040201005,0.6580400502512562
1,32.66331658291457,0.6594379145728644
1,33.16582914572864,0.6595479648241206
1,33.66834170854271,0.6621595728643217
1,34.17085427135678,0.6662961557788944
1,34.67336683417085,0.6683694472361809
1,35.175879396984925,0.672149095477387
1,35.678391959798994,0.6767976381909548
1,36.18090452261306,0.678690703517588
1,36.68341708542713,0.6791808793969849
1,37.1859296482412,0.6810265075376885
1,37.688442211055275,0.6847658291457286
1,38.19095477386934,0.6862398994974874
1,38.69346733668341,0.6863297738693468
1,39.19597989949749,0.6861418844221105
1,39.698492462311556,0.6861984673366834
1,40.201005025125625,0.6875321356783919
1,40.70351758793969,0.6873937688442211
1,41.20603015075376,0.6855482914572864
1,41.70854271356784,0.6842011306532664
1,42.211055276381906,0.6855394221105527
1,42.713567839195974,0.6861002261306532
1,43.21608040201005,0.6848481658291458
1,43.71859296482412,0.6859248743718593
1,44.22110552763819,0.6881970351758794
1,44.723618090452256,0.6882597236180905
1,45.226130653266324,0.6874438944723619
1,45.7286432160804,0.6871670351758794
1,46.23115577889447,0.6875588944723618
1,46.73366834170854,0.6873062060301507
1,47.23618090452261,0.6861506783919598
1,47.73869346733668,0.6858824623115578
1,48.24120603015075,0.6853954271356784
1,48.74371859296482,0.6827013567839195
1,49.24623115577889,0.6797782914572865
1,49.74874371859296,0.6787249497487438
1,50.25125628140703,0.6768907788944724
1,50.7537688442211,0.6746412060301508
1,51.256281407035175,0.6757036180904523
1,51.75879396984924,0.6761474623115578
1,52.26130653266331,0.6743169095477387
1,52.76381909547738,0.6734388944723617
1,53.26633165829145,0.6735371859296482
1,53.768844221105525,0.6715215075376886
1,54.27135678391959,0.6687828140703518
1,54.77386934673366,0.6689082914572864
1,55.27638190954774,0.6696693467336683
1,55.778894472361806,0.6690519095477387
1,56.281407035175874,0.6693351256281407
1,56.78391959798994,0.6700869597989949
1,57.28643216080401,0.668980527638191
1,57.78894472361809,0.6666042713567839
1,58.291457286432156,0.6678616582914573
1,58.793969849246224,0.6690243718592965
1,59.2964824120603,0.6665234673366836
1,59.79899497487437,0.6649064824120603
1,60.30150753768844,0.664104472361809
1,60.804020100502505,0.6630380402010051
1,61.306532663316574,0.661558743718593
1,61.80904522613065,0.6597296231155779
1,62.31155778894472,0.6579812814070352
1,62.81407035175879,0.6569260050251257
1,63.31658291457286,0.6556682663316583
1,63.81909547738693,0.6551360552763819
1,64.321608040201,0.6573680150753769
1,64.82412060301507,0.6583825628140704
1,65.32663316582914,0.6542883417085428
1,65.82914572864321,0.6517141959798995
1,66.33165829145727,0.6541813316582914
1,66.83417085427135,0.6538072864321609
1,67.33668341708542,0.6499199497487438
1,67.83919597989949,0.6481734673366835
1,68.34170854271356,0.6468781909547738
1,68.84422110552764,0.6448977135678392
1,69.3467336683417,0.6444253015075376
1,69.84924623115577,0.6458810301507538
1,70.35175879396985,0.6487579145728644
1,70.85427135678391,0.6476616834170854
1,71.35678391959799,0.6438822361809046
1,71.85929648241205,0.6427912311557789
1,72.36180904522612,0.6439538442211055
1,72.8643216080402,0.6417691708542714
1,73.36683417085426,0.6388140954773869
1,73.86934673366834,0.6392215075376885
1,74.3718592964824,0.6411632160804019
1,74.87437185929647,0.6411222110552763
1,75.37688442211055,0.6413747236180904
1,75.87939698492461,0.643075527638191
1,76.38190954773869,0.6421072864321609
1,76.88442211055276,0.6406132160804019
1,77.38693467336682,0.6387445226130654
1,77.8894472361809,0.6386716582914573
1,78.39195979899498,0.6376393969849246
1,78.89447236180904,0.6371001507537688
1,79.39698492462311,0.6381158291457286
1,79.89949748743717,0.6371405778894473
1,80.40201005025125,0.6344893216080403
1,80.90452261306532,0.6302307537688443
1,81.40703517587939,0.6262014070351759
1,81.90954773869346,0.6276014572864321
1,82.41206030150752,0.6305794472361808
1,82.9145728643216,0.630501432160804
1,83.41708542713567,0.6294115326633166
1,83.91959798994974,0.6278227386934674
1,84.42211055276381,0.6321855527638189
1,84.92462311557789,0.6346875376884422
