site,bias_meV,didv_A
1,0.0,1.8652701e-12
1,0.5025125628140703,1.857652048339261e-12
1,1.0050251256281406,1.850009926505427e-12
1,1.507537688442211,1.8438112398718304e-12
1,2.0100502512562812,1.8481900243742165e-12
1,2.5125628140703515,1.862660823257524e-12
1,3.015075376884422,1.8762692804088848e-12
1,3.517587939698492,1.8837944861671775e-12
1,4.0201005025125625,1.8820798157778727e-12
1,4.522613065326633,1.9039999844803913e-12
1,5.025125628140703,1.8738111736440033e-12
1,5.527638190954773,1.8932704900022875e-12
1,6.030150753768844,1.9094632665095533e-12
1,6.532663316582914,1.8913308896734153e-12
1,7.035175879396984,1.8986469378074544e-12
1,7.537688442211055,1.916881284480638e-12
1,8.040201005025125,1.8945695806869562e-12
1,8.542713567839195,1.885527617691751e-12
1,9.045226130653266,1.8920488825846916e-12
1,9.547738693467336,1.9215701655734788e-12
1,10.050251256281406,1.917110971740004e-12
1,10.552763819095476,1.9363673541480158e-12
1,11.055276381909547,1.946737474463711e-12
1,11.557788944723617,1.9493885317724447e-12
1,12.060301507537687,1.9484556064503405e-12
1,12.562814070351758,1.958904779925597e-12
1,13.065326633165828,1.9726106957737594e-12
1,13.567839195979898,1.9801784987826435e-12
1,14.070351758793969,2.004707481393321e-12
1,14.572864321608039,2.026717532157846e-12
1,15.07537688442211,2.0299490387326575e-12
1,15.57788944723618,2.052312547636177e-12
1,16.08040201005025,2.0421535791016035e-12
1,16.58291457286432,2.0649204536444834e-12
1,17.08542713567839,2.071658722037253e-12
1,17.587939698492463,2.0836639832759104e-12
1,18.09045226130653,2.081130003822049e-12
1,18.5929648241206,2.095480494344389e-12
1,19.09547738693467,2.1016297116915356e-12
1,19.597989949748744,2.115964206693638e-12
1,20.100502512562812,2.1465688847729672e-12
1,20.60301507537688,2.1717610784193137e-12
1,21.105527638190953,2.194028632976075e-12
1,21.608040201005025,2.225681772361058e-12
1,22.110552763819094,2.266357735673885e-12
1,22.613065326633162,2.3036597087216984e-12
1,23.115577889447234,2.340159573818578e-12
1,23.618090452261306,2.364396101879574e-12
