site,bias_meV,didv_A
1,0.0,5.0109e-12
1,0.5025125628140703,5.014112035175879e-12
1,1.0050251256281406,5.023578266331659e-12
1,1.507537688442211,5.0389880402010054e-12
1,2.0100502512562812,5.05996391959799e-12
1,2.5125628140703515,5.0862963316582915e-12
1,3.015075376884422,5.118133969849246e-12
1,3.517587939698492,5.156193618090452e-12
1,4.0201005025125625,5.2018135175879395e-12
1,4.522613065326633,5.256924949748743e-12
1,5.025125628140703,5.323844798994974e-12
1,5.527638190954773,5.404916633165829e-12
1,6.030150753768844,5.502061155778894e-12
1,6.532663316582914,5.616348165829146e-12
1,7.035175879396984,5.747547361809045e-12
1,7.537688442211055,5.89392512562814e-12
1,8.040201005025125,6.052215778894472e-12
1,8.542713567839195,6.217874020100502e-12
1,9.045226130653266,6.38552824120603e-12
1,9.547738693467336,6.549617060301507e-12
1,10.050251256281406,6.705033140703517e-12
1,10.552763819095476,6.84773216080402e-12
1,11.055276381909547,6.975161658291457e-12
1,11.557788944723617,7.086366783919598e-12
1,12.060301507537687,7.181956532663317e-12
1,12.562814070351758,7.2637316582914564e-12
1,13.065326633165828,7.334247587939699e-12
1,13.567839195979898,7.396340075376884e-12
1,14.070351758793969,7.452719472361809e-12
1,14.572864321608039,7.505716507537687e-12
1,15.07537688442211,7.55722228643216e-12
1,15.57788944723618,7.608788015075376e-12
1,16.08040201005025,7.66176188442211e-12
1,16.58291457286432,7.717524924623115e-12
1,17.08542713567839,7.77756447236181e-12
1,17.587939698492463,7.843506809045225e-12
1,18.09045226130653,7.917008919597989e-12
1,18.5929648241206,7.999525979899497e-12
1,19.09547738693467,8.092083819095478e-12
1,19.597989949748744,8.19510487437186e-12
1,20.100502512562812,8.308265678391959e-12
1,20.60301507537688,8.430566557788944e-12
1,21.105527638190953,8.56042796482412e-12
1,21.608040201005025,8.695922211055277e-12
1,22.110552763819094,8.834991557788944e-12
1,22.613065326633162,8.975603115577888e-12
1,23.115577889447234,9.115871909547739e-12
1,23.618090452261306,9.254052613065328e-12
1,24.120603015075375,9.388487989949748e-12
1,24.623115577889443,9.51753592964824e-12
1,25.125628140703515,9.639559798994974e-12
1,25.628140703517587,9.752931005025126e-12
1,26.130653266331656,9.856304974874371e-12
1,26.633165829145725,9.948776256281407e-12
1,27.135678391959797,1.003010796482412e-11
1,27.63819095477387,1.010101487437186e-11
1,28.140703517587937,1.0163135477386935e-11
1,28.643216080402006,1.0219066507537689e-11
1,29.145728643216078,1.0272031331658291e-11
1,29.64824120603015,1.032544876884422e-11
1,30.15075376884422,1.0382437713567839e-11
1,30.653266331658287,1.0445458391959798e-11
1,31.15577889447236,1.0515909899497488e-11
1,31.65829145728643,1.0593912512562814e-11
1,32.1608040201005,1.0678535427135678e-11
1,32.66331658291457,1.0767972613065326e-11
1,33.16582914572864,1.0859845979899497e-11
1,33.66834170854271,1.0951786683417086e-11
1,34.17085427135678,1.1041664070351759e-11
1,34.67336683417085,1.1127861557788944e-11
1,35.175879396984925,1.1209504773869346e-11
1,35.678391959798994,1.1286252261306532e-11
1,36.18090452261306,1.1358220100502512e-11
1,36.68341708542713,1.1425605778894472e-11
1,37.1859296482412,1.148882889447236e-11
1,37.688442211055275,1.1548150502512563e-11
1,38.19095477386934,1.1603672110552764e-11
1,38.69346733668341,1.1655456532663316e-11
1,39.19597989949749,1.170356256281407e-11
1,39.698492462311556,1.1748202010050252e-11
1,40.201005025125625,1.178971959798995e-11
1,40.70351758793969,1.1828582412060302e-11
1,41.20603015075376,1.1865307537688442e-11
1,41.70854271356784,1.1900247487437186e-11
1,42.211055276381906,1.193360527638191e-11
1,42.713567839195974,1.1965348994974873e-11
1,43.21608040201005,1.1995058542713569e-11
1,43.71859296482412,1.2022270100502512e-11
1,44.22110552763819,1.20464891959799e-11
1,44.723618090452256,1.2067330402010049e-11
1,45.226130653266324,1.2084782663316582e-11
1,45.7286432160804,1.209913040201005e-11
1,46.23115577889447,1.2110950502512563e-11
1,46.73366834170854,1.2120926130653266e-11
1,47.23618090452261,1.2129626130653267e-11
1,47.73869346733668,1.2137361055276381e-11
1,48.24120603015075,1.2144068592964823e-11
1,48.74371859296482,1.21492716080402e-11
1,49.24623115577889,1.215226256281407e-11
1,49.74874371859296,1.215232889447236e-11
1,50.25125628140703,1.214903743718593e-11
1,50.7537688442211,1.214233743718593e-11
1,51.256281407035175,1.213279120603015e-11
1,51.75879396984924,1.2121492462311557e-11
1,52.26130653266331,1.2109763819095477e-11
1,52.76381909547738,1.2098947236180904e-11
1,53.26633165829145,1.2090045226130652e-11
1,53.768844221105525,1.2083362060301508e-11
1,54.27135678391959,1.2078497738693468e-11
1,54.77386934673366,1.2074409045226131e-11
1,55.27638190954774,1.206958743718593e-11
1,55.778894472361806,1.2062436683417085e-11
1,56.281407035175874,1.2051721105527639e-11
1,56.78391959798994,1.2036845477386935e-11
1,57.28643216080401,1.2018078140703519e-11
1,57.78894472361809,1.1996447487437186e-11
1,58.291457286432156,1.1973513819095478e-11
1,58.793969849246224,1.195117110552764e-11
1,59.2964824120603,1.193104296482412e-11
1,59.79899497487437,1.1914170854271357e-11
1,60.30150753768844,1.1900884422110553e-11
1,60.804020100502505,1.1890788442211056e-11
1,61.306532663316574,1.1882793969849246e-11
1,61.80904522613065,1.1875407035175878e-11
1,62.31155778894472,1.1867147738693467e-11
1,62.81407035175879,1.1856846231155779e-11
1,63.31658291457286,1.184383567839196e-11
1,63.81909547738693,1.1827946482412061e-11
1,64.321608040201,1.1809596733668342e-11
1,64.82412060301507,1.1789575879396986e-11
1,65.32663316582914,1.1768746733668342e-11
1,65.82914572864321,1.17479391959799e-11
1,66.33165829145727,1.1727832663316582e-11
1,66.83417085427135,1.1708802261306534e-11
1,67.33668341708542,1.1691000753768845e-11
1,67.83919597989949,1.1674360050251258e-11
1,68.34170854271356,1.1658659547738693e-11
1,68.84422110552764,1.1643714321608042e-11
1,69.3467336683417,1.1629372110552765e-11
1,69.84924623115577,1.1615445728643217e-11
1,70.35175879396985,1.1601872864321609e-11
1,70.85427135678391,1.1588476381909549e-11
1,71.35678391959799,1.1575180904522614e-11
1,71.85929648241205,1.156184271356784e-11
1,72.36180904522612,1.1548512060301507e-11
1,72.8643216080402,1.1535195477386936e-11
1,73.36683417085426,1.1522098994974874e-11
1,73.86934673366834,1.1509490201005025e-11
1,74.3718592964824,1.1497660050251257e-11
1,74.87437185929647,1.1486800753768845e-11
1,75.37688442211055,1.1477064572864321e-11
1,75.87939698492461,1.146826231155779e-11
1,76.38190954773869,1.1459974874371859e-11
1,76.88442211055276,1.1451553266331658e-11
1,77.38693467336682,1.1442093467336684e-11
1,77.8894472361809,1.1430747989949747e-11
1,78.39195979899498,1.1416704773869347e-11
