site,bias_meV,didv_A
1,0.0,5.62351e-12
1,0.5025125628140703,5.6284013316582915e-12
1,1.0050251256281406,5.642754396984925e-12
1,1.507537688442211,5.665806331658292e-12
1,2.0100502512562812,5.696347939698492e-12
1,2.5125628140703515,5.7328508291457285e-12
1,3.015075376884422,5.773556206030151e-12
1,3.517587939698492,5.816618743718593e-12
1,4.0201005025125625,5.860257939698492e-12
1,4.522613065326633,5.902851507537688e-12
1,5.025125628140703,5.943051005025125e-12
1,5.527638190954773,5.979850276381909e-12
1,6.030150753768844,6.0125981155778895e-12
1,6.532663316582914,6.041042663316583e-12
1,7.035175879396984,6.065275025125628e-12
1,7.537688442211055,6.085671381909548e-12
1,8.040201005025125,6.102815301507538e-12
1,8.542713567839195,6.1174088944723616e-12
1,9.045226130653266,6.1301724120603015e-12
1,9.547738693467336,6.141814321608041e-12
1,10.050251256281406,6.152965075376884e-12
1,10.552763819095476,6.1641685929648244e-12
1,11.055276381909547,6.175925226130653e-12
1,11.557788944723617,6.188677688442211e-12
1,12.060301507537687,6.2028758793969855e-12
1,12.562814070351758,6.218951256281407e-12
1,13.065326633165828,6.237295125628141e-12
1,13.567839195979898,6.258249522613065e-12
1,14.070351758793969,6.282024396984925e-12
1,14.572864321608039,6.308726231155779e-12
1,15.07537688442211,6.3383375376884425e-12
1,15.57788944723618,6.370850452261306e-12
1,16.08040201005025,6.406429145728643e-12
1,16.58291457286432,6.44558432160804e-12
1,17.08542713567839,6.4894380402010056e-12
1,17.587939698492463,6.539889924623116e-12
1,18.09045226130653,6.5996979648241205e-12
1,18.5929648241206,6.6724254773869346e-12
1,19.09547738693467,6.762211608040201e-12
1,19.597989949748744,6.873389020100503e-12
1,20.100502512562812,7.009980979899496e-12
1,20.60301507537688,7.175120150753767e-12
1,21.105527638190953,7.37051281407035e-12
1,21.608040201005025,7.595990829145729e-12
1,22.110552763819094,7.849249020100502e-12
1,22.613065326633162,8.125798517587937e-12
1,23.115577889447234,8.41920876884422e-12
1,23.618090452261306,8.721532085427135e-12
1,24.120603015075375,9.023941331658291e-12
1,24.623115577889443,9.317473768844218e-12
1,25.125628140703515,9.593802914572863e-12
1,25.628140703517587,9.845924095477386e-12
1,26.130653266331656,1.0068707713567837e-11
1,26.633165829145725,1.0259227889447234e-11
1,27.135678391959797,1.0416930402010049e-11
1,27.63819095477387,1.0543287185929649e-11
1,28.140703517587937,1.0641478140703518e-11
1,28.643216080402006,1.0715807035175879e-11
1,29.145728643216078,1.0771182412060303e-11
1,29.64824120603015,1.0812358040201004e-11
1,30.15075376884422,1.0843498743718592e-11
1,30.653266331658287,1.0867795226130654e-11
1,31.15577889447236,1.0887462060301508e-11
1,31.65829145728643,1.0903647989949749e-11
1,32.1608040201005,1.0916868090452262e-11
1,32.66331658291457,1.0927260050251257e-11
1,33.16582914572864,1.0934840452261307e-11
1,33.66834170854271,1.0939828391959799e-11
1,34.17085427135678,1.0942867587939698e-11
1,34.67336683417085,1.0944822110552765e-11
1,35.175879396984925,1.0946656281407035e-11
1,35.678391959798994,1.0949263065326634e-11
1,36.18090452261306,1.0953204773869347e-11
1,36.68341708542713,1.0958556030150753e-11
1,37.1859296482412,1.096497864321608e-11
1,37.688442211055275,1.0971662060301507e-11
1,38.19095477386934,1.0977635929648241e-11
1,38.69346733668341,1.0982107537688441e-11
1,39.19597989949749,1.0984609547738694e-11
1,39.698492462311556,1.0985320603015076e-11
1,40.201005025125625,1.0984938693467336e-11
1,40.70351758793969,1.0984712814070352e-11
1,41.20603015075376,1.0986268592964823e-11
1,41.70854271356784,1.0991257286432161e-11
1,42.211055276381906,1.1000981909547738e-11
1,42.713567839195974,1.101629472361809e-11
1,43.21608040201005,1.1037516331658292e-11
1,43.71859296482412,1.106436256281407e-11
1,44.22110552763819,1.1096063065326632e-11
1,44.723618090452256,1.1131748994974874e-11
1,45.226130653266324,1.1170630904522613e-11
1,45.7286432160804,1.121213040201005e-11
1,46.23115577889447,1.1256077135678393e-11
1,46.73366834170854,1.1302638693467337e-11
1,47.23618090452261,1.1352190452261306e-11
1,47.73869346733668,1.1405165326633166e-11
1,48.24120603015075,1.1461752261306532e-11
1,48.74371859296482,1.1521803015075376e-11
1,49.24623115577889,1.158466984924623e-11
1,49.74874371859296,1.1649237185929647e-11
1,50.25125628140703,1.1714212060301508e-11
1,50.7537688442211,1.1778249497487437e-11
1,51.256281407035175,1.1840260050251256e-11
1,51.75879396984924,1.1899614824120602e-11
1,52.26130653266331,1.1956167587939698e-11
1,52.76381909547738,1.2010259296482411e-11
1,53.26633165829145,1.2062658793969848e-11
1,53.768844221105525,1.2114118341708543e-11
1,54.27135678391959,1.2165084170854271e-11
1,54.77386934673366,1.2215477386934673e-11
1,55.27638190954774,1.2264698492462311e-11
1,55.778894472361806,1.23114283919598e-11
1,56.281407035175874,1.2353890703517587e-11
1,56.78391959798994,1.2390309045226132e-11
1,57.28643216080401,1.2419164824120603e-11
1,57.78894472361809,1.2439456281407036e-11
1,58.291457286432156,1.245103417085427e-11
1,58.793969849246224,1.2454555778894473e-11
1,59.2964824120603,1.2451349748743718e-11
1,59.79899497487437,1.2443129899497486e-11
1,60.30150753768844,1.2431521859296483e-11
1,60.804020100502505,1.2417835427135678e-11
1,61.306532663316574,1.2402747487437186e-11
1,61.80904522613065,1.2386396984924623e-11
1,62.31155778894472,1.236844120603015e-11
1,62.81407035175879,1.2348290452261307e-11
1,63.31658291457286,1.232546231155779e-11
1,63.81909547738693,1.2299933668341708e-11
1,64.321608040201,1.2272164824120602e-11
1,64.82412060301507,1.2243218592964824e-11
1,65.32663316582914,1.2214447236180907e-11
1,65.82914572864321,1.2187319849246233e-11
1,66.33165829145727,1.2162927889447237e-11
1,66.83417085427135,1.2141866834170855e-11
1,67.33668341708542,1.2123920100502513e-11
1,67.83919597989949,1.2108190201005024e-11
1,68.34170854271356,1.209323542713568e-11
1,68.84422110552764,1.2077500502512563e-11
1,69.3467336683417,1.2059601507537687e-11
1,69.84924623115577,1.2038603015075376e-11
1,70.35175879396985,1.2014447236180903e-11
1,70.85427135678391,1.1987600502512564e-11
1,71.35678391959799,1.1959156281407036e-11
1,71.85929648241205,1.1930613819095477e-11
1,72.36180904522612,1.190354648241206e-11
1,72.8643216080402,1.187912688442211e-11
1,73.36683417085426,1.1858186683417085e-11
1,73.86934673366834,1.1840896231155779e-11
1,74.3718592964824,1.1826981658291458e-11
1,74.87437185929647,1.1815713316582914e-11
1,75.37688442211055,1.1806077638190955e-11
1,75.87939698492461,1.1797084673366834e-11
1,76.38190954773869,1.1787808291457286e-11
1,76.88442211055276,1.1777642462311557e-11
1,77.38693467336682,1.1766311809045225e-11
1,77.8894472361809,1.175392487437186e-11
1,78.39195979899498,1.1740802261306532e-11
1,78.89447236180904,1.1727654271356785e-11
1,79.39698492462311,1.1715173869346734e-11
1,79.89949748743717,1.1704180653266333e-11
1,80.40201005025125,1.1695215829145728e-11
1,80.90452261306532,1.1688655276381909e-11
1,81.40703517587939,1.1684569346733669e-11
1,81.90954773869346,1.168267135678392e-11
1,82.41206030150752,1.1682193969849246e-11
1,82.9145728643216,1.168231582914573e-11
1,83.41708542713567,1.1682016331658292e-11
1,83.91959798994974,1.1680397487437187e-11
1,84.42211055276381,1.1676680904522614e-11
1,84.92462311557789,1.1670444974874371e-11
1,85.42713567839195,1.1661590703517588e-11
1,85.92964824120602,1.165019623115578e-11
1,86.4321608040201,1.1636622361809045e-11
1,86.93467336683416,1.1621231658291458e-11
1,87.43718592964824,1.1604510552763819e-11
1,87.9396984924623,1.1586834673366835e-11
1,88.44221105527637,1.1568515075376884e-11
1,88.94472361809045,1.1549900753768844e-11
1,89.44723618090451,1.1531391708542714e-11
1,89.94974874371859,1.151348391959799e-11
1,90.45226130653265,1.1496684924623116e-11
1,90.95477386934672,1.1481593216080402e-11
1,91.4572864321608,1.1468543467336682e-11
1,91.95979899497486,1.1457886180904522e-11
1,92.46231155778894,1.1449375628140702e-11
1,92.96482412060301,1.14426608040201e-11
1,93.46733668341707,1.1437059296482411e-11
1,93.96984924623115,1.1431766582914573e-11
1,94.47236180904522,1.1425970603015077e-11
1,94.97487437185929,1.1419096733668341e-11
1,95.47738693467336,1.1411064070351759e-11
1,95.97989949748742,1.140196582914573e-11
1,96.4824120603015,1.139228944723618e-11
1,96.98492462311557,1.1382736432160805e-11
1,97.48743718592964,1.1373919849246233e-11
1,97.98994974874371,1.1366448743718593e-11
1,98.49246231155777,1.1360636683417086e-11
1,98.99497487437185,1.1356441708542714e-11
1,99.49748743718592,1.1353763316582916e-11
1,100.0,1.135255e-11
2,0.0,5.49522e-12
2,0.5025125628140703,5.502311683417086e-12
2,1.0050251256281406,5.522760175879397e-12
2,1.507537688442211,5.554398592964824e-12
2,2.0100502512562812,5.594058894472361e-12
2,2.5125628140703515,5.638021834170854e-12
2,3.015075376884422,5.6826228391959795e-12
2,3.517587939698492,5.724721633165829e-12
2,4.0201005025125625,5.76210595477387e-12
2,4.522613065326633,5.793609597989949e-12
2,5.025125628140703,5.819111859296483e-12
2,5.527638190954773,5.839321859296483e-12
2,6.030150753768844,5.855465879396985e-12
2,6.532663316582914,5.8689746984924626e-12
2,7.035175879396984,5.881180075376884e-12
2,7.537688442211055,5.893139497487437e-12
2,8.040201005025125,5.905526030150754e-12
2,8.542713567839195,5.918669748743719e-12
2,9.045226130653266,5.9326115577889445e-12
2,9.547738693467336,5.947230728643216e-12
2,10.050251256281406,5.962321180904523e-12
2,10.552763819095476,5.9776972361809045e-12
2,11.055276381909547,5.993198592964824e-12
2,11.557788944723617,6.008730100502512e-12
2,12.060301507537687,6.024255728643216e-12
2,12.562814070351758,6.039819798994975e-12
2,13.065326633165828,6.055543266331658e-12
2,13.567839195979898,6.0716592964824124e-12
2,14.070351758793969,6.08851959798995e-12
2,14.572864321608039,6.106620879396985e-12
2,15.07537688442211,6.126535954773869e-12
2,15.57788944723618,6.148951557788944e-12
2,16.08040201005025,6.174575075376884e-12
