site,bias_meV,didv_A
1,0.0,0.45611
1,0.5025125628140703,0.4560659045226131
1,1.0050251256281406,0.4572235427135678
1,1.507537688442211,0.4560891959798995
1,2.0100502512562812,0.45574477386934675
1,2.5125628140703515,0.45745582914572863
1,3.015075376884422,0.4580930653266332
1,3.517587939698492,0.45889391959799
1,4.0201005025125625,0.4605061809045226
1,4.522613065326633,0.4604742462311558
1,5.025125628140703,0.461931783919598
1,5.527638190954773,0.46592706030150755
1,6.030150753768844,0.4672307788944724
1,6.532663316582914,0.4644031155778895
1,7.035175879396984,0.465148391959799
1,7.537688442211055,0.4667390954773869
1,8.040201005025125,0.46562010050251257
1,8.542713567839195,0.4678645226130653
1,9.045226130653266,0.4697812060301508
1,9.547738693467336,0.46929597989949745
1,10.050251256281406,0.4705075376884422
1,10.552763819095476,0.4723671105527638
1,11.055276381909547,0.4724231407035176
1,11.557788944723617,0.47300854271356785
1,12.060301507537687,0.4752461306532664
1,12.562814070351758,0.4764596984924623
1,13.065326633165828,0.48023989949748747
1,13.567839195979898,0.48569482412060305
1,14.070351758793969,0.49044919597989944
1,14.572864321608039,0.4941118341708543
1,15.07537688442211,0.49814374371859294
1,15.57788944723618,0.5056189949748744
1,16.08040201005025,0.5123657286432161
1,16.58291457286432,0.5206127638190954
1,17.08542713567839,0.5290791959798995
1,17.587939698492463,0.5362822110552764
1,18.09045226130653,0.5426717587939698
1,18.5929648241206,0.5497593969849246
1,19.09547738693467,0.5564975376884421
1,19.597989949748744,0.5610248743718593
1,20.100502512562812,0.5646781407035176
1,20.60301507537688,0.5697178894472361
1,21.105527638190953,0.5742162814070351
1,21.608040201005025,0.5779834924623115
1,22.110552763819094,0.580369824120603
1,22.613065326633162,0.5801196984924624
1,23.115577889447234,0.579727336683417
1,23.618090452261306,0.5779751256281407
1,24.120603015075375,0.5767491959798995
1,24.623115577889443,0.5765661055276381
1,25.125628140703515,0.5795070603015076
1,25.628140703517587,0.5805081909547738
1,26.130653266331656,0.5792137185929649
1,26.633165829145725,0.5772884924623116
1,27.135678391959797,0.5776455276381909
1,27.63819095477387,0.5794101005025125
1,28.140703517587937,0.579245879396985
1,28.643216080402006,0.5796935678391959
1,29.145728643216078,0.5800601507537688
1,29.64824120603015,0.5823727386934674
1,30.15075376884422,0.5860219849246231
1,30.653266331658287,0.5865490703517588
1,31.15577889447236,0.5866943969849245
1,31.65829145728643,0.5886352010050251
1,32.1608040201005,0.5917007286432161
1,32.66331658291457,0.5958072613065326
1,33.16582914572864,0.5994092211055275
1,33.66834170854271,0.6020903517587939
1,34.17085427135678,0.6041194974874371
1,34.67336683417085,0.6047509296482412
1,35.175879396984925,0.6074624874371859
1,35.678391959798994,0.6105010552763819
1,36.18090452261306,0.6113816582914573
1,36.68341708542713,0.6132608542713567
1,37.1859296482412,0.6172619095477386
1,37.688442211055275,0.6195018592964825
1,38.19095477386934,0.6199125125628141
1,38.69346733668341,0.6224890201005024
1,39.19597989949749,0.6265036432160804
1,39.698492462311556,0.6305066080402011
1,40.201005025125625,0.6348684170854271
1,40.70351758793969,0.6388158040201004
1,41.20603015075376,0.6415852010050251
1,41.70854271356784,0.6434386180904522
1,42.211055276381906,0.643811783919598
