site,bias_meV,didv_A
1,0.0,1.4699414e-12
1,0.5025125628140703,1.4617101454418183e-12
1,1.0050251256281406,1.45436527414594e-12
1,1.507537688442211,1.4520998713129932e-12
1,2.0100502512562812,1.463871164755828e-12
1,2.5125628140703515,1.4618286896217995e-12
1,3.015075376884422,1.4702408215059754e-12
1,3.517587939698492,1.487618874270376e-12
1,4.0201005025125625,1.4890023393629157e-12
1,4.522613065326633,1.5037485119344717e-12
1,5.025125628140703,1.4911798575491516e-12
1,5.527638190954773,1.5192954006651497e-12
1,6.030150753768844,1.50479414982113e-12
1,6.532663316582914,1.5125170955875313e-12
1,7.035175879396984,1.51293832666263e-12
1,7.537688442211055,1.5257010666255113e-12
1,8.040201005025125,1.5141567053748823e-12
1,8.542713567839195,1.5336022826421409e-12
1,9.045226130653266,1.5150501010982274e-12
1,9.547738693467336,1.5352313538113606e-12
1,10.050251256281406,1.561721873971907e-12
1,10.552763819095476,1.549419873145113e-12
1,11.055276381909547,1.5498967032093544e-12
1,11.557788944723617,1.5667712716269846e-12
1,12.060301507537687,1.5532847323521523e-12
1,12.562814070351758,1.565902746148089e-12
1,13.065326633165828,1.5708143375586344e-12
1,13.567839195979898,1.585295231741339e-12
1,14.070351758793969,1.5850432484836147e-12
1,14.572864321608039,1.5771394531684163e-12
1,15.07537688442211,1.6058325334148257e-12
1,15.57788944723618,1.6219843068120306e-12
1,16.08040201005025,1.6218076269560816e-12
1,16.58291457286432,1.6381754887338255e-12
1,17.08542713567839,1.6421534054449408e-12
1,17.587939698492463,1.6339544919664793e-12
1,18.09045226130653,1.6436225947975922e-12
1,18.5929648241206,1.6647244102469278e-12
1,19.09547738693467,1.6600691234718526e-12
1,19.597989949748744,1.6935047309607191e-12
1,20.100502512562812,1.7015564343464208e-12
1,20.60301507537688,1.7171072309212494e-12
1,21.105527638190953,1.7609840504790864e-12
1,21.608040201005025,1.7847163673957371e-12
1,22.110552763819094,1.821284756182856e-12
1,22.613065326633162,1.861140681529424e-12
1,23.115577889447234,1.8987398849126432e-12
