epoch,learning_rate,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0003000000142492354,0.21982650458812714,0.47004371881484985,0.136910080909729,0.22770914435386658
1,0.0003000000142492354,0.09809469431638718,0.2541141211986542,0.06779970228672028,0.2377573847770691
2,0.0003000000142492354,0.04935035482048988,0.19502919912338257,0.03693648800253868,0.2783767282962799
3,0.0003000000142492354,0.026027893647551537,0.16640450060367584,0.01996113359928131,0.21131376922130585
4,0.0003000000142492354,0.014456846751272678,0.14903266727924347,0.013036973774433136,0.24841120839118958
5,0.0003000000142492354,0.008792067877948284,0.13964639604091644,0.008080254308879375,0.18778815865516663
6,0.0003000000142492354,0.005942188668996096,0.13255779445171356,0.006332427263259888,0.1938055008649826
7,0.0003000000142492354,0.004525214433670044,0.12972871959209442,0.004894837737083435,0.17017118632793427
8,0.0003000000142492354,0.0037433819379657507,0.12713445723056793,0.004219023510813713,0.16320443153381348
9,0.0003000000142492354,0.0032978046219795942,0.12557314336299896,0.004585565067827702,0.19720995426177979
10,0.0003000000142492354,0.003035654779523611,0.12425827234983444,0.004064727574586868,0.1798332929611206
11,0.0003000000142492354,0.002918181475251913,0.1236710250377655,0.004437614232301712,0.2031434029340744
12,0.0003000000142492354,0.0027636191807687283,0.12194006145000458,0.004813462030142546,0.22614356875419617
13,0.0003000000142492354,0.0027289115823805332,0.12284039705991745,0.0032180906273424625,0.14852501451969147
14,0.0003000000142492354,0.0026890216395258904,0.1228315532207489,0.004282685928046703,0.2032075822353363
15,0.0003000000142492354,0.002653083298355341,0.12184946984052658,0.0038386150263249874,0.18165379762649536
16,0.0003000000142492354,0.002664674539119005,0.12253449857234955,0.0036180373281240463,0.17088456451892853
17,0.0003000000142492354,0.0026460853405296803,0.1225157305598259,0.004041783045977354,0.19264185428619385
18,0.0001500000071246177,0.002481223316863179,0.11556840687990189,0.0031655700877308846,0.15081007778644562
19,0.0001500000071246177,0.002435872796922922,0.11443018168210983,0.0036628376692533493,0.17616672813892365
20,0.0001500000071246177,0.002409201581031084,0.11358968913555145,0.0034551434218883514,0.16620773077011108
21,0.0001500000071246177,0.002391377929598093,0.11292275786399841,0.002987605519592762,0.14288319647312164
22,0.0001500000071246177,0.002393718110397458,0.11315974593162537,0.0026691220700740814,0.12701235711574554
23,0.0001500000071246177,0.0023777156602591276,0.11240662634372711,0.003701979760080576,0.17869724333286285
24,0.0001500000071246177,0.0023746732622385025,0.112337127327919,0.004205414559692144,0.20413951575756073
25,0.0001500000071246177,0.002354035386815667,0.11137562990188599,0.0034586400724947453,0.1669577658176422
26,0.0001500000071246177,0.0023531834594905376,0.11140859127044678,0.0032815197482705116,0.15794157981872559
27,7.500000356230885e-05,0.002260517096146941,0.1069868728518486,0.0026548001915216446,0.12712323665618896
28,7.500000356230885e-05,0.0022412771359086037,0.10651948302984238,0.0027842698618769646,0.13395991921424866
29,7.500000356230885e-05,0.002221486298367381,0.10579238086938858,0.0030786553397774696,0.1488380879163742
30,7.500000356230885e-05,0.0022230716422200203,0.10592637956142426,0.002777057932689786,0.1336761862039566
31,3.7500001781154424e-05,0.0021708293352276087,0.10345146059989929,0.002290981588885188,0.10959609597921371
32,3.7500001781154424e-05,0.0021533314138650894,0.10272137820720673,0.002108451444655657,0.10051165521144867
33,3.7500001781154424e-05,0.0021466005127876997,0.10247162729501724,0.0023198637645691633,0.11121983081102371
