epoch,learning_rate,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0003000000142492354,0.26175108551979065,0.49014195799827576,0.2011844664812088,0.42597320675849915
1,0.0003000000142492354,0.15965697169303894,0.28906095027923584,0.1269558221101761,0.31875234842300415
2,0.0003000000142492354,0.10264211893081665,0.21643197536468506,0.08411228656768799,0.2649432122707367
3,0.0003000000142492354,0.06876281648874283,0.17762568593025208,0.05763136222958565,0.22840917110443115
4,0.0003000000142492354,0.04726197570562363,0.1483820080757141,0.04093239828944206,0.22882124781608582
5,0.0003000000142492354,0.03306672349572182,0.1271115243434906,0.031267862766981125,0.30347201228141785
6,0.0003000000142492354,0.023452766239643097,0.11060893535614014,0.02434323914349079,0.33690664172172546
7,0.0003000000142492354,0.016797851771116257,0.09397203475236893,0.017943253740668297,0.2755501866340637
8,0.0003000000142492354,0.012172885239124298,0.0800735279917717,0.01236913911998272,0.17619873583316803
9,0.0003000000142492354,0.008980812504887581,0.07160408049821854,0.009140342473983765,0.1402839869260788
10,0.0003000000142492354,0.006747446488589048,0.06632092595100403,0.009622683748602867,0.2531912326812744
11,0.0003000000142492354,0.005174463614821434,0.06257305294275284,0.005668262485414743,0.11779624968767166
12,0.0003000000142492354,0.004089277237653732,0.06110023334622383,0.004349144641309977,0.0956827700138092
13,0.0003000000142492354,0.0032678062561899424,0.05765862762928009,0.0050146388821303844,0.16088908910751343
14,0.0003000000142492354,0.0027131065726280212,0.0570710189640522,0.0034742779098451138,0.10693617165088654
15,0.0003000000142492354,0.0022943480871617794,0.05569805949926376,0.005761489272117615,0.23764684796333313
16,0.0003000000142492354,0.0019991525914520025,0.054826412349939346,0.0031628371216356754,0.1195843294262886
17,0.0003000000142492354,0.0017793752485886216,0.054042816162109375,0.0025401576422154903,0.09706959873437881
18,0.0003000000142492354,0.001642747432924807,0.054771073162555695,0.004533515311777592,0.20316527783870697
19,0.0003000000142492354,0.0014991149073466659,0.052988503128290176,0.0036977764684706926,0.16617535054683685
20,0.0003000000142492354,0.0014199642464518547,0.053163282573223114,0.0033808459993451834,0.15378594398498535
21,0.0003000000142492354,0.001372387632727623,0.053466930985450745,0.004038115032017231,0.18843823671340942
22,0.0001500000071246177,0.0012374779907986522,0.04822538420557976,0.003170464187860489,0.146336168050766
23,0.0001500000071246177,0.001197269419208169,0.04759280011057854,0.001982900081202388,0.08797717839479446
24,0.0001500000071246177,0.0011829297291114926,0.047700416296720505,0.00361453159712255,0.17045190930366516
25,0.0001500000071246177,0.0011528896866366267,0.04688948020339012,0.0024999917950481176,0.11547057330608368
26,0.0001500000071246177,0.0011453471379354596,0.04729105904698372,0.0028260108083486557,0.13239191472530365
27,0.0001500000071246177,0.0011187618365511298,0.04650837182998657,0.002918581711128354,0.13759514689445496
28,7.500000356230885e-05,0.001066804863512516,0.04432661458849907,0.001095367013476789,0.04591911658644676
29,7.500000356230885e-05,0.001063389703631401,0.04449746757745743,0.0014995523961260915,0.06701702624559402
30,7.500000356230885e-05,0.0010427215602248907,0.043790895491838455,0.0014804230304434896,0.06629343330860138
31,7.500000356230885e-05,0.001024319906719029,0.04319413751363754,0.0011572908842936158,0.05020244047045708
32,7.500000356230885e-05,0.0010326667688786983,0.043902505189180374,0.0016438394086435437,0.07523474842309952
33,3.7500001781154424e-05,0.0009874575771391392,0.04171008616685867,0.0012295010965317488,0.05430726706981659
34,3.7500001781154424e-05,0.0009847924811765552,0.041768625378608704,0.0014900037785992026,0.06748239696025848
35,3.7500001781154424e-05,0.0009780668187886477,0.041529618203639984,0.0007507725968025625,0.029721388593316078
36,3.7500001781154424e-05,0.00098142318893224,0.04185609146952629,0.0011196457780897617,0.049097441136837006
37,3.7500001781154424e-05,0.0009647703845985234,0.0411311537027359,0.0012845577439293265,0.05762971565127373
38,3.7500001781154424e-05,0.000962922815233469,0.04111891984939575,0.0013459641486406326,0.060810387134552
39,3.7500001781154424e-05,0.0009636750910431147,0.04127346724271774,0.0018679951317608356,0.0872565284371376
40,1.8750000890577212e-05,0.0009509634110145271,0.04071807116270065,0.0007648362079635262,0.031087983399629593
41,1.8750000890577212e-05,0.0009412927320227027,0.040286000818014145,0.001076427404768765,0.04723150283098221
42,1.8750000890577212e-05,0.0009415088570676744,0.04034673795104027,0.0011519765248522162,0.05107874050736427
43,1.8750000890577212e-05,0.000935206247959286,0.04004770517349243,0.0017467420548200607,0.08127222955226898
44,9.375000445288606e-06,0.0009317495278082788,0.03993071988224983,0.0009423765586689115,0.040508851408958435
45,9.375000445288606e-06,0.00093105185078457,0.03994246572256088,0.001349968952126801,0.061154451221227646
46,9.375000445288606e-06,0.0009291468886658549,0.039867255836725235,0.0008525089942850173,0.03591242805123329
47,9.375000445288606e-06,0.0009237678605131805,0.039615448564291,0.000957924872636795,0.04140235856175423
