epoch,learning_rate,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0003000000142492354,0.2188001573085785,0.4344615340232849,0.13686718046665192,0.27606895565986633
1,0.0003000000142492354,0.0961671993136406,0.23878012597560883,0.06657577306032181,0.2775113880634308
2,0.0003000000142492354,0.047138337045907974,0.18555733561515808,0.03378427401185036,0.21550458669662476
3,0.0003000000142492354,0.024229437112808228,0.1587902307510376,0.018319927155971527,0.19796712696552277
4,0.0003000000142492354,0.013219228945672512,0.14376893639564514,0.013051975518465042,0.2945087254047394
5,0.0003000000142492354,0.00792681984603405,0.1337287724018097,0.00890149176120758,0.2582038342952728
6,0.0003000000142492354,0.005395255051553249,0.12928351759910583,0.006493740249425173,0.22129642963409424
7,0.0003000000142492354,0.004121453035622835,0.12595872581005096,0.004778945352882147,0.17805516719818115
8,0.0003000000142492354,0.0034692087210714817,0.12447669357061386,0.004646550863981247,0.19318270683288574
9,0.0003000000142492354,0.0031089442782104015,0.12294566631317139,0.0036146126221865416,0.1543923318386078
10,0.0003000000142492354,0.002887231297791004,0.12190147489309311,0.006263684015721083,0.2937420606613159
11,0.0003000000142492354,0.0028040804900228977,0.12110605090856552,0.005037873983383179,0.23570938408374786
12,0.0003000000142492354,0.0027042930014431477,0.12046071141958237,0.004976153839379549,0.23570658266544342
13,0.0003000000142492354,0.0026587608736008406,0.12046567350625992,0.0034046145156025887,0.1586921662092209
14,0.0003000000142492354,0.0026446275878697634,0.12072668969631195,0.005927957594394684,0.28558212518692017
15,0.0003000000142492354,0.002622845582664013,0.12052377313375473,0.004082140047103167,0.19407129287719727
16,0.0003000000142492354,0.0025951750576496124,0.12002401798963547,0.0035878559574484825,0.16990181803703308
17,0.0003000000142492354,0.0026081097312271595,0.12090683728456497,0.0030926577746868134,0.14531691372394562
18,0.0003000000142492354,0.0025917119346559048,0.12009350955486298,0.004364770371466875,0.2086782455444336
19,0.0003000000142492354,0.002618835773319006,0.12117338925600052,0.003728759940713644,0.17634429037570953
20,0.0003000000142492354,0.00260960147716105,0.12102605402469635,0.00468235369771719,0.22520487010478973
21,0.0003000000142492354,0.002591073280200362,0.12060776352882385,0.0036049108020961285,0.17108002305030823
22,0.0001500000071246177,0.0024608878884464502,0.114799864590168,0.004373366013169289,0.21130795776844025
23,0.0001500000071246177,0.0024003097787499428,0.11287959665060043,0.0031083947978913784,0.1486179679632187
