epoch,learning_rate,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,0.0003000000142492354,0.2616387903690338,0.5117315649986267,0.19913725554943085,0.3780646026134491
1,0.0003000000142492354,0.15852680802345276,0.29049330949783325,0.12540769577026367,0.2991243898868561
2,0.0003000000142492354,0.10156317800283432,0.21862055361270905,0.08250803500413895,0.23698189854621887
3,0.0003000000142492354,0.06787671148777008,0.17961902916431427,0.05676234886050224,0.22592179477214813
4,0.0003000000142492354,0.04664422944188118,0.153870090842247,0.04027029126882553,0.22784562408924103
5,0.0003000000142492354,0.03254881501197815,0.1301347315311432,0.029050683602690697,0.21822136640548706
6,0.0003000000142492354,0.022975215688347816,0.10976600646972656,0.022273441776633263,0.2534661591053009
7,0.0003000000142492354,0.016463764011859894,0.09524883329868317,0.016502613201737404,0.21903222799301147
8,0.0003000000142492354,0.011955485679209232,0.0823773443698883,0.013247924856841564,0.23163755238056183
9,0.0003000000142492354,0.008814229629933834,0.07332045584917068,0.010181184858083725,0.2010577917098999
10,0.0003000000142492354,0.006623969413340092,0.06732442229986191,0.0075875804759562016,0.1571069061756134
11,0.0003000000142492354,0.005067900754511356,0.06226631999015808,0.0068436600267887115,0.1806410402059555
12,0.0003000000142492354,0.004016178194433451,0.06086445972323418,0.008406564593315125,0.3018593490123749
13,0.0003000000142492354,0.0032714030239731073,0.06044160574674606,0.005351301748305559,0.1801716685295105
14,0.0003000000142492354,0.0026940966490656137,0.05808836594223976,0.008483278565108776,0.35901525616645813
15,0.0003000000142492354,0.0023162493016570807,0.05811867117881775,0.004056780599057674,0.15333031117916107
16,0.0003000000142492354,0.0019856549333781004,0.054843466728925705,0.006180476397275925,0.27138447761535645
17,0.0003000000142492354,0.0017691045068204403,0.05433773994445801,0.005543074570596218,0.24770419299602509
18,0.0003000000142492354,0.0015981995966285467,0.05306732654571533,0.004981586243957281,0.22593024373054504
19,0.0003000000142492354,0.0014997782418504357,0.053367920219898224,0.0029075753409415483,0.12662248313426971
20,0.0003000000142492354,0.0014093710342422128,0.052306920289993286,0.0031527720857411623,0.14191074669361115
21,0.0003000000142492354,0.0013443829957395792,0.05178000032901764,0.004019776824861765,0.1874624341726303
22,0.0003000000142492354,0.0012994359713047743,0.05139482393860817,0.0061981333419680595,0.2978284955024719
23,0.0003000000142492354,0.0013029500842094421,0.05295154079794884,0.002936113392934203,0.1357254832983017
24,0.0001500000071246177,0.0011940127005800605,0.04866497591137886,0.0028401175513863564,0.13198654353618622
25,0.0001500000071246177,0.0011652917601168156,0.048182159662246704,0.00428339559584856,0.2051883339881897
26,0.0001500000071246177,0.0011336174793541431,0.04715703800320625,0.002687192754819989,0.1259024441242218
27,0.0001500000071246177,0.0011109894840046763,0.046638164669275284,0.0031874862033873796,0.15150795876979828
28,0.0001500000071246177,0.0011234496487304568,0.04777169227600098,0.0027598650194704533,0.13041450083255768
29,0.0001500000071246177,0.0010931482538580894,0.04666360095143318,0.003020063042640686,0.14381296932697296
30,0.0001500000071246177,0.0010698072146624327,0.045755427330732346,0.0022391711827367544,0.10499761253595352
31,0.0001500000071246177,0.0010802607284858823,0.046420868486166,0.002910299925133586,0.1385667622089386
32,0.0001500000071246177,0.001072028884664178,0.04607068747282028,0.0016986276023089886,0.07788573950529099
33,0.0001500000071246177,0.0010785023914650083,0.046526625752449036,0.0028129529673606157,0.1339709758758545
34,0.0001500000071246177,0.0010781986638903618,0.04660608246922493,0.003534585703164339,0.17015638947486877
35,0.0001500000071246177,0.00108286552131176,0.046836867928504944,0.0022738142870366573,0.10698201507329941
36,0.0001500000071246177,0.0010738575365394354,0.04659228026866913,0.0024023132864385843,0.11355123668909073
37,7.500000356230885e-05,0.0010212252382189035,0.04402986168861389,0.0025288390461355448,0.1203698143362999
38,7.500000356230885e-05,0.0009941942989826202,0.0429418683052063,0.0027620685286819935,0.13220158219337463
39,7.500000356230885e-05,0.0009863001760095358,0.04275953024625778,0.0029100440442562103,0.1398129165172577
40,7.500000356230885e-05,0.0009929768275469542,0.043196193873882294,0.0030548900831490755,0.1470901072025299
41,3.7500001781154424e-05,0.0009602246573194861,0.04152372479438782,0.003101562848314643,0.1496639847755432
42,3.7500001781154424e-05,0.0009461013250984251,0.04091193154454231,0.0028977578040212393,0.13971903920173645
43,3.7500001781154424e-05,0.000940599711611867,0.04075763002038002,0.0024916031397879124,0.11926530301570892
44,3.7500001781154424e-05,0.0009413188672624528,0.040888506919145584,0.0018720708321779966,0.08825355023145676
